[2020-06-02;kya,2733,338,535,2305,8654,235;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2029,284,199,1669,8145,121;klexis,1148,146,161,901,7727,105;ekzo,498,88,156,443,8885,22;cacaille,1044,72,142,863,8269,50;loo,1214,59,119,1023,8367,45;fob,1176,54,118,987,7182,42;tanjiro,952,81,113,747,7093,61;moon,1512,111,111,1149,7238,141;jdm,486,84,111,424,8542,31;synthpop,2134,33,98,1697,7465,132;paul,589,50,93,444,7693,63;grundjt,707,71,88,611,7974,60;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,346,55,74,299,8680,72;comensava,1002,78,71,805,7189,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,875,87,43,676,8199,63]
[2020-06-03;kya,2733,338,535,2305,8654,235;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2029,284,199,1669,8145,121;klexis,1148,146,161,901,7727,105;ekzo,498,88,156,443,8885,22;cacaille,1044,72,142,863,8269,50;loo,1214,59,119,1023,8367,45;fob,1176,54,118,987,7182,42;tanjiro,952,81,113,747,7093,61;moon,1512,111,111,1149,7238,141;jdm,486,84,111,424,8542,31;synthpop,2134,33,98,1697,7465,132;paul,589,50,93,444,7693,63;grundjt,707,71,88,611,7974,60;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,346,55,74,299,8680,72;comensava,1002,78,71,805,7189,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,875,87,43,676,8199,63]
[2020-06-04;kya,2733,338,535,2305,8654,235;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2029,284,199,1669,8145,121;klexis,1148,146,161,901,7727,105;ekzo,498,88,156,443,8885,22;cacaille,1044,72,142,863,8269,50;loo,1214,59,119,1023,8367,45;fob,1176,54,118,987,7182,42;tanjiro,952,81,113,747,7093,61;moon,1512,111,111,1149,7238,141;jdm,486,84,111,424,8542,31;synthpop,2134,33,98,1697,7465,132;paul,589,50,93,444,7693,63;grundjt,707,71,88,611,7974,60;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,346,55,74,299,8680,72;comensava,1002,78,71,805,7189,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,875,87,43,676,8199,63]
[2020-06-05;kya,2733,338,535,2305,8654,235;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2029,284,199,1669,8145,121;klexis,1148,146,161,901,7727,105;ekzo,498,88,156,443,8885,22;cacaille,1044,72,142,863,8269,50;loo,1214,59,119,1023,8367,45;fob,1176,54,118,987,7182,42;tanjiro,952,81,113,747,7093,61;moon,1512,111,111,1149,7238,141;jdm,486,84,111,424,8542,31;synthpop,2134,33,98,1697,7465,132;paul,589,50,93,444,7693,63;grundjt,707,71,88,611,7974,60;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,346,55,74,299,8680,72;comensava,1002,78,71,805,7189,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,875,87,43,676,8199,63]
[2020-06-06;kya,2733,338,535,2305,8654,235;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,560,99,178,499,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1052,72,142,868,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kawa,277,49,79,246,8564,13;kuma,587,72,79,499,8033,63;nynynys,356,55,75,307,8680,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-07;kya,2733,338,535,2305,8654,235;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,560,99,178,499,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1052,72,142,868,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kawa,277,49,79,246,8564,13;kuma,587,72,79,499,8033,63;nynynys,356,55,75,307,8680,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-08;kya,2733,338,535,2305,8654,235;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,560,99,178,499,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1052,72,142,868,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kawa,277,49,79,246,8564,13;kuma,587,72,79,499,8033,63;nynynys,356,55,75,307,8680,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-09;kya,2733,338,535,2305,8654,235;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,570,99,184,507,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1060,72,142,872,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kawa,277,49,79,246,8564,13;kuma,587,72,79,499,8033,63;nynynys,356,55,75,307,8680,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-10;kya,2756,341,543,2322,8651,236;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,570,99,184,507,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1060,72,142,872,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,365,56,79,316,8682,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-11;kya,2756,341,543,2322,8651,236;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,570,99,184,507,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1060,72,142,872,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,365,56,79,316,8682,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-12;kya,2756,341,543,2322,8651,236;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,570,99,184,507,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1060,72,142,872,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,365,56,79,316,8682,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-13;kya,2756,341,543,2322,8651,236;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,570,99,184,507,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1060,72,142,872,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,365,56,79,316,8682,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-14;kya,2756,341,543,2322,8651,236;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2049,284,202,1686,8145,121;ekzo,570,99,184,507,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1060,72,142,872,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;jdm,486,84,111,424,8542,31;moon,1512,111,111,1149,7238,141;synthpop,2166,34,100,1724,7425,134;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kuma,587,72,79,499,8033,63;kawa,277,49,79,246,8564,13;nynynys,365,56,79,316,8682,74;comensava,1015,80,72,815,7117,60;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;rifilou,828,79,62,640,7254,69;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-15;kya,2756,341,543,2322,8651,236;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2069,284,204,1698,8145,122;ekzo,570,99,184,507,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1060,72,142,872,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;moon,1512,111,111,1149,7238,141;jdm,486,84,111,424,8542,31;synthpop,2166,34,100,1724,7425,134;nynynys,423,70,100,367,8498,89;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kawa,277,49,79,246,8564,13;kuma,587,72,79,499,8033,63;comensava,1015,80,72,815,7117,60;rifilou,884,90,67,687,7260,75;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
[2020-06-16;kya,2756,341,543,2322,8651,236;kiw,1068,62,364,916,8429,60;unsaid,753,161,205,659,8206,46;louka,2069,284,204,1698,8145,122;ekzo,570,99,184,507,8795,23;klexis,1205,156,169,945,7765,108;cacaille,1060,72,142,872,8269,50;loo,1243,60,120,1047,8343,49;fob,1195,54,118,1002,7182,45;tanjiro,952,81,113,747,7093,61;moon,1512,111,111,1149,7238,141;jdm,486,84,111,424,8542,31;synthpop,2166,34,100,1724,7425,134;nynynys,423,70,100,367,8498,89;paul,589,50,93,444,7693,63;grundjt,747,73,91,643,7993,63;kawa,277,49,79,246,8564,13;kuma,587,72,79,499,8033,63;comensava,1015,80,72,815,7117,60;rifilou,884,90,67,687,7260,75;mowgli,254,23,65,194,7702,24;pig,1143,98,63,857,8057,84;squaty,365,22,61,303,8297,24;charly,523,27,53,389,7702,52;ephy,880,87,43,680,8199,64]
